alert_id,alert_date,rule_id,analyst_id,risk_score,alert_amount,alert_age_days,review_minutes,disposition,sar_flag,rule_name,channel_focus,false_positive_flag,escalated_flag,month
ALT02300,2026-06-28,R008,ANL02,57.0,11835.54,14,49,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-06
ALT02301,2026-01-17,R003,ANL09,13.0,10371.11,7,51,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-01
ALT02302,2026-06-07,R004,ANL07,21.0,34196.12,4,8,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-06
ALT02303,2026-02-02,R001,ANL03,68.0,3148.27,17,17,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT02304,2026-01-08,R001,ANL04,61.0,59707.5,6,25,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-01
ALT02305,2026-05-03,R002,ANL08,76.0,155263.21,23,37,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-05
ALT02306,2026-04-22,R001,ANL09,60.0,42774.21,3,30,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT02307,2026-03-09,R004,ANL02,28.0,149964.43,3,22,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT02308,2026-06-21,R005,ANL01,59.0,6041.21,4,12,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-06
ALT02309,2026-08-03,R003,ANL12,33.0,8578.82,3,66,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-08
ALT02310,2026-08-19,R003,ANL08,78.0,63291.25,18,53,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-08
ALT02311,2026-01-05,R008,ANL02,96.0,95924.61,10,58,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-01
ALT02312,2026-01-08,R002,ANL01,49.0,20425.98,1,20,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT02313,2026-01-30,R007,ANL08,84.0,7043.58,2,44,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-01
ALT02314,2026-04-12,R003,ANL09,78.0,240395.94,5,50,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-04
ALT02315,2026-05-10,R002,ANL11,71.0,25807.55,7,34,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-05
ALT02316,2026-01-02,R001,ANL09,24.0,59604.65,5,43,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-01
ALT02317,2026-06-16,R006,ANL04,76.0,189527.18,3,57,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-06
ALT02318,2026-09-08,R002,ANL07,74.0,89626.31,6,43,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-09
ALT02319,2026-07-17,R007,ANL02,37.0,39231.71,7,39,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-07
ALT02320,2026-05-29,R006,ANL04,80.0,77991.87,10,38,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-05
ALT02321,2026-07-23,R003,ANL04,78.0,46114.7,4,52,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-07
ALT02322,2026-06-27,R007,ANL02,46.0,3738.41,12,64,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT02323,2026-09-11,R005,ANL09,44.0,158367.44,2,72,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-09
ALT02324,2026-01-13,R001,ANL02,59.0,114340.76,5,54,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-01
ALT02325,2026-04-01,R001,ANL10,77.0,10845.52,1,42,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-04
ALT02326,2026-05-04,R007,ANL06,54.0,10822.62,7,31,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-05
ALT02327,2026-03-31,R006,ANL03,69.0,79997.85,11,25,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-03
ALT02328,2026-05-19,R001,ANL10,48.0,11112.13,4,46,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-05
ALT02329,2026-09-28,R007,ANL03,81.0,4660.02,13,23,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-09
ALT02330,2026-07-19,R007,ANL04,62.0,7294.12,17,44,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-07
ALT02331,2026-02-05,R002,ANL10,65.0,655009.86,6,50,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-02
ALT02332,2026-02-08,R005,ANL08,67.0,62767.05,6,41,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-02
ALT02333,2026-06-01,R003,ANL11,100.0,16110.59,9,38,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-06
ALT02334,2026-05-19,R006,ANL04,78.0,15216.05,6,41,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-05
ALT02335,2026-08-04,R007,ANL11,41.0,42615.47,7,33,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-08
ALT02336,2026-08-07,R006,ANL06,60.0,2725.26,1,56,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-08
ALT02337,2026-01-31,R001,ANL07,50.0,122060.49,6,25,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-01
ALT02338,2026-05-26,R002,ANL07,54.0,44961.12,1,27,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-05
ALT02339,2026-03-19,R005,ANL06,40.0,58546.61,12,25,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-03
ALT02340,2026-07-01,R004,ANL07,47.0,16732.81,9,44,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT02341,2026-03-05,R004,ANL06,45.0,28736.71,12,38,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT02342,2026-04-30,R005,ANL10,38.0,1544.47,13,45,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-04
ALT02343,2026-05-13,R002,ANL05,57.0,17981.51,6,44,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-05
ALT02344,2026-03-02,R001,ANL12,62.0,130861.51,2,30,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-03
ALT02345,2026-02-25,R001,ANL04,51.0,119445.17,13,32,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT02346,2026-06-24,R004,ANL04,41.0,13114.84,9,40,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-06
ALT02347,2026-07-04,R006,ANL10,24.0,1801.77,3,26,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-07
ALT02348,2026-06-25,R003,ANL06,64.0,12733.1,14,42,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-06
ALT02349,2026-02-13,R005,ANL10,58.0,102318.85,22,31,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-02
ALT02350,2026-07-08,R005,ANL04,35.0,6024.8,9,47,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-07
ALT02351,2026-03-27,R004,ANL05,77.0,22533.32,10,8,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT02352,2026-07-29,R002,ANL09,85.0,86189.49,14,15,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-07
ALT02353,2026-07-26,R002,ANL10,100.0,29160.54,3,40,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-07
ALT02354,2026-01-02,R003,ANL07,48.0,8562.43,22,22,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-01
ALT02355,2026-06-10,R006,ANL07,71.0,26499.46,2,40,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-06
ALT02356,2026-08-01,R001,ANL12,94.0,3825.29,21,8,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-08
ALT02357,2026-05-05,R001,ANL11,45.0,12296.49,5,42,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-05
ALT02358,2026-08-05,R002,ANL11,64.0,40293.97,6,44,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-08
ALT02359,2026-08-10,R004,ANL11,89.0,17355.35,8,22,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-08
ALT02360,2026-06-25,R001,ANL07,51.0,33910.6,14,16,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT02361,2026-04-27,R004,ANL11,92.0,133501.3,14,34,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT02362,2026-06-14,R003,ANL09,57.0,93310.56,4,31,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-06
ALT02363,2026-03-12,R006,ANL02,65.0,36191.9,8,47,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-03
ALT02364,2026-03-30,R006,ANL07,61.0,148249.73,9,23,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-03
ALT02365,2026-07-16,R007,ANL09,49.0,6182.58,8,55,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-07
ALT02366,2026-06-03,R003,ANL12,74.0,16907.83,14,42,Escalate to Case,1,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-06
ALT02367,2026-06-14,R007,ANL09,61.0,57769.63,13,56,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT02368,2026-05-16,R002,ANL03,53.0,85680.43,9,35,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-05
ALT02369,2026-05-08,R005,ANL02,100.0,6312.76,4,22,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-05
ALT02370,2026-01-05,R002,ANL08,50.0,5230.98,19,34,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT02371,2026-05-09,R004,ANL03,48.0,42150.44,5,34,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT02372,2026-05-21,R001,ANL11,100.0,12517.17,9,72,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT02373,2026-02-05,R006,ANL12,45.0,45763.68,13,52,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT02374,2026-08-23,R001,ANL10,52.0,10000.63,14,32,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-08
ALT02375,2026-04-30,R003,ANL10,67.0,4469.79,9,53,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-04
ALT02376,2026-05-19,R006,ANL08,59.0,28889.17,16,23,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-05
ALT02377,2026-01-15,R006,ANL09,50.0,26648.51,15,25,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-01
ALT02378,2026-05-15,R003,ANL06,49.0,57820.46,18,48,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT02379,2026-07-31,R001,ANL07,60.0,10243.4,13,30,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT02380,2026-09-23,R005,ANL03,64.0,38766.39,9,44,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-09
ALT02381,2026-03-22,R004,ANL07,47.0,15130.12,12,28,Escalate to Case,1,Unusual Volume Increase,All,0,1,2026-03
ALT02382,2026-01-28,R002,ANL05,65.0,53978.83,12,40,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT02383,2026-08-09,R003,ANL08,86.0,1325.05,11,28,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-08
ALT02384,2026-03-16,R004,ANL08,82.0,28883.49,11,13,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-03
ALT02385,2026-07-21,R001,ANL11,24.0,43309.22,11,47,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT02386,2026-04-09,R004,ANL02,56.0,34433.53,8,30,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT02387,2026-08-26,R004,ANL05,40.0,20545.41,6,71,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-08
ALT02388,2026-09-16,R001,ANL01,29.0,10191.58,10,40,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-09
ALT02389,2026-02-11,R005,ANL08,69.0,96754.06,9,30,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-02
ALT02390,2026-06-21,R002,ANL06,70.0,13391.94,26,31,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-06
ALT02391,2026-06-12,R002,ANL07,53.0,15242.85,5,36,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-06
ALT02392,2026-06-27,R005,ANL10,54.0,56581.78,15,53,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-06
ALT02393,2026-04-25,R007,ANL05,68.0,20736.41,13,28,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-04
ALT02394,2026-01-30,R001,ANL12,58.0,21709.55,4,39,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-01
ALT02395,2026-06-29,R007,ANL10,45.0,4384.12,10,56,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT02396,2026-08-06,R001,ANL02,71.0,7298.75,4,43,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-08
ALT02397,2026-03-16,R001,ANL01,71.0,25872.13,11,35,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-03
ALT02398,2026-01-13,R006,ANL08,65.0,27705.94,35,47,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-01
ALT02399,2026-06-02,R002,ANL12,56.0,5926.42,2,53,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-06
ALT02400,2026-01-09,R005,ANL07,79.0,30458.45,5,52,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-01
ALT02401,2026-08-06,R008,ANL08,52.0,24331.65,13,42,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-08
ALT02402,2026-09-18,R004,ANL06,70.0,18709.37,8,38,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-09
ALT02403,2026-09-29,R002,ANL07,62.0,53689.9,14,33,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-09
ALT02404,2026-02-04,R006,ANL03,86.0,33503.7,9,11,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-02
ALT02405,2026-06-26,R002,ANL10,78.0,17008.28,4,32,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-06
ALT02406,2026-01-01,R006,ANL10,33.0,45544.86,3,24,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-01
ALT02407,2026-03-10,R001,ANL02,88.0,46522.91,18,29,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-03
ALT02408,2026-02-18,R006,ANL09,43.0,250939.94,13,70,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT02409,2026-09-18,R006,ANL08,38.0,7035.15,25,37,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-09
ALT02410,2026-08-09,R005,ANL04,55.0,46278.66,15,39,Escalate to Case,1,High-Value Wire,Wire,0,1,2026-08
ALT02411,2026-04-14,R001,ANL01,32.0,30460.73,7,47,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT02412,2026-09-12,R004,ANL07,37.0,23727.3,2,38,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-09
ALT02413,2026-02-10,R005,ANL10,73.0,20838.0,1,29,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-02
ALT02414,2026-02-26,R008,ANL01,70.0,8187.85,6,28,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-02
ALT02415,2026-03-03,R007,ANL10,52.0,7540.06,24,28,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT02416,2026-01-02,R004,ANL06,37.0,11616.69,8,31,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT02417,2026-08-28,R005,ANL09,52.0,220154.69,12,37,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-08
ALT02418,2026-06-13,R004,ANL07,38.0,146309.67,12,58,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-06
ALT02419,2026-09-25,R005,ANL06,72.0,14335.45,1,37,Escalate to Case,1,High-Value Wire,Wire,0,1,2026-09
ALT02420,2026-06-25,R007,ANL01,28.0,12054.45,2,28,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT02421,2026-04-20,R003,ANL03,53.0,15930.01,8,39,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-04
ALT02422,2026-04-12,R008,ANL09,49.0,33172.0,5,29,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-04
ALT02423,2026-09-23,R005,ANL02,64.0,61827.73,28,45,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-09
ALT02424,2026-06-06,R004,ANL09,35.0,143595.85,13,33,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-06
ALT02425,2026-05-27,R006,ANL06,44.0,15692.53,8,27,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-05
ALT02426,2026-04-16,R002,ANL09,45.0,26926.57,3,41,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-04
ALT02427,2026-05-18,R001,ANL06,55.0,10148.54,12,41,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-05
ALT02428,2026-01-13,R003,ANL12,67.0,4167.76,11,25,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-01
ALT02429,2026-06-29,R001,ANL05,74.0,9507.42,11,47,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT02430,2026-01-30,R004,ANL04,68.0,6655.75,8,33,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT02431,2026-08-28,R007,ANL11,49.0,9380.87,4,18,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-08
ALT02432,2026-07-19,R004,ANL08,73.0,55442.89,13,28,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT02433,2026-02-14,R001,ANL06,98.0,57515.42,1,11,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-02
ALT02434,2026-08-15,R005,ANL12,47.0,13922.7,15,48,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-08
ALT02435,2026-09-14,R001,ANL05,23.0,13053.2,4,30,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-09
ALT02436,2026-03-03,R001,ANL01,60.0,17411.72,9,40,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT02437,2026-03-25,R007,ANL05,61.0,54441.66,15,44,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT02438,2026-04-03,R008,ANL03,57.0,13935.34,3,41,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-04
ALT02439,2026-04-06,R001,ANL05,72.0,54226.82,11,31,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-04
ALT02440,2026-01-27,R006,ANL08,82.0,95878.94,3,40,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-01
ALT02441,2026-08-20,R005,ANL12,41.0,446557.85,3,33,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-08
ALT02442,2026-06-21,R003,ANL07,74.0,263114.3,7,60,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-06
ALT02443,2026-03-17,R003,ANL10,32.0,15273.68,8,46,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-03
ALT02444,2026-04-21,R001,ANL04,36.0,39320.07,11,41,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT02445,2026-09-15,R001,ANL12,63.0,21453.39,12,18,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-09
ALT02446,2026-09-20,R002,ANL08,53.0,2037.58,6,39,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-09
ALT02447,2026-02-11,R002,ANL08,45.0,27520.83,16,71,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-02
ALT02448,2026-02-08,R007,ANL04,41.0,7802.38,3,40,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-02
ALT02449,2026-04-16,R003,ANL01,48.0,116954.86,7,35,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-04
ALT02450,2026-06-08,R004,ANL01,41.0,13629.58,6,8,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-06
ALT02451,2026-07-29,R001,ANL03,64.0,20910.12,27,48,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-07
ALT02452,2026-08-20,R001,ANL01,56.0,74946.52,6,60,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-08
ALT02453,2026-09-20,R002,ANL01,30.0,12002.37,22,59,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-09
ALT02454,2026-01-06,R008,ANL06,70.0,23302.76,21,38,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-01
ALT02455,2026-08-09,R002,ANL02,19.0,76447.44,10,32,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-08
ALT02456,2026-03-03,R002,ANL03,17.0,51145.21,10,58,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-03
ALT02457,2026-07-29,R008,ANL12,80.0,4055.18,12,56,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-07
ALT02458,2026-01-06,R004,ANL03,37.0,12171.67,15,22,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT02459,2026-05-30,R006,ANL03,84.0,19712.04,5,30,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-05
ALT02460,2026-05-14,R001,ANL08,42.0,28495.8,10,45,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT02461,2026-04-19,R005,ANL05,67.0,4743.77,15,28,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-04
ALT02462,2026-03-16,R002,ANL05,37.0,66906.41,16,60,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-03
ALT02463,2026-04-10,R001,ANL10,55.0,32307.99,10,68,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT02464,2026-01-11,R001,ANL05,31.0,33215.71,7,45,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-01
ALT02465,2026-05-30,R003,ANL11,5.0,41470.14,6,23,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT02466,2026-07-22,R001,ANL10,65.0,5218.22,4,51,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-07
ALT02467,2026-02-28,R007,ANL01,73.0,162016.83,7,44,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-02
ALT02468,2026-08-22,R002,ANL08,91.0,76793.34,13,59,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-08
ALT02469,2026-06-15,R003,ANL04,52.0,105112.46,3,43,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-06
ALT02470,2026-04-09,R005,ANL12,66.0,11535.14,14,41,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-04
ALT02471,2026-09-22,R005,ANL11,79.0,30176.34,9,34,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-09
ALT02472,2026-09-11,R006,ANL01,74.0,47586.51,14,44,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-09
ALT02473,2026-03-12,R003,ANL05,70.0,48869.88,6,53,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-03
ALT02474,2026-07-21,R007,ANL09,48.0,68194.75,9,49,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-07
ALT02475,2026-09-10,R003,ANL04,57.0,28462.1,3,45,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT02476,2026-01-29,R004,ANL03,60.0,41160.15,4,41,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-01
ALT02477,2026-03-05,R002,ANL06,67.0,28336.94,12,14,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-03
ALT02478,2026-08-12,R001,ANL07,32.0,18429.64,10,41,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-08
ALT02479,2026-02-26,R003,ANL02,53.0,29071.49,12,33,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-02
ALT02480,2026-07-27,R001,ANL08,37.0,54230.91,9,24,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT02481,2026-06-13,R008,ANL04,65.0,13708.45,4,15,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-06
ALT02482,2026-06-04,R002,ANL10,100.0,22873.32,10,55,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-06
ALT02483,2026-07-24,R005,ANL04,72.0,13984.33,11,26,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-07
ALT02484,2026-05-20,R002,ANL02,60.0,7024.42,13,24,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-05
ALT02485,2026-03-01,R003,ANL07,31.0,10741.19,14,37,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-03
ALT02486,2026-02-26,R003,ANL04,69.0,20868.54,8,41,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-02
ALT02487,2026-02-24,R002,ANL09,46.0,17034.04,8,16,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-02
